DATE;OPEN;HIGH;LOW;CLOSE;VOLUME;P_VC;VOLUMERMB;REAL PRICE;MA5;C_MA5;MA7;MA10;C_MA10;MA20;MA50;MA60;MA65;RAVI;DIFFMA;NC2;P_NC2;NC3;P_NC3;NC5;P_NC5;NC10;P_NC10;EPS;PE;SSEC;DIFFSSEC;P_DIFFSSEC;P_SSEC;ADX;BB;HH2;HH3;HH5;K;D;RSI6;RSI12;RSI24;DIFF;DEA;EMA9;EMA12;EMA26;MACD;LL2;LL3;L1;L2;L3;L4;L5;L6;L7;L8;L9;L10;L15;L20;L25;L30;L40;L50;;;;;;;;;;;;;
27/11/2014;11.48;11.72;11.28;11.48;4397383;-0.027694045;5062406656;11.48;11.106;0.032578397;10.93857143;10.867;0.053397213;10.638;10.0926;10.0095;9.968615385;-0.09730098;-0.054747387;0.16;0.014134276;0.4;0.036101083;0.69;0.0639481;0.58;0.053211009;1.866;6.152197213;2630.49;26.14;-0.004073953;0.010037053;25.89;0.486044929;1;1;1;1;1;1;0.659090909;0.734375;0.330407217;0.267852934;10.98524088;10.88595479;10.55554758;0.062554283;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;23.34;27.28;15.79;19.12;-3.94
28/11/2014;11.53;12.48;11.48;12.4;8321833;0.89245126;9950390272;12.4;11.428;0.078387097;11.21428571;11.017;0.111532258;10.748;10.1486;10.06016667;10.01323077;-0.119946796;-0.05547043;0.92;0.080139373;1.08;0.09540636;1.54;0.141804788;1.65;0.153488372;1.866;6.645230439;2682.83;52.34;0.009960121;0.019897434;26.27;0.494667574;1;1;1;1;1;1;0.764705882;0.821978022;0.426711143;0.299624576;11.2681927;11.11888483;10.69217368;0.127086567;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;22.88;27.79;15.39;18.88;-4.91
1/12/2014;12.45;12.98;12.12;12.16;6072704;-0.270268461;7590567424;12.16;11.688;0.038815789;11.44142857;11.158;0.082401316;10.848;10.1998;10.105;10.05353846;-0.138049913;-0.061101974;-0.24;-0.019354839;0.68;0.059233449;1.08;0.097472924;1.71;0.163636364;1.866;6.516613076;2680.16;-2.67;-0.020504467;-0.000995218;26.69;0.504197867;0;0;1;0.739130435;0.913043478;0.87027027;0.72761194;0.7751606;0.478154833;0.335330627;11.44655416;11.27905639;10.80090156;0.142824206;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;23.45;27.3;14.89;18.62;-3.85
2/12/2014;12.03;13.08;12.03;12.87;5893710;-0.029475173;7404591104;12.87;12.046;0.064024864;11.73857143;11.4;0.114219114;10.988;10.2648;10.16133333;10.10630769;-0.161509404;-0.064232064;0.71;0.058388158;0.47;0.037903226;1.55;0.136925795;2.4;0.229226361;1.866;6.897106109;2763.54;83.38;0.032106292;0.031110083;27.18;0.515316542;0;0;1;1;0.913043478;0.903614458;0.794029851;0.800759013;0.569648837;0.382194269;11.73124333;11.52381695;10.95416811;0.187454568;0;0;0;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;;;;;;;;;22.64;28.38;14.66;18.36;-5.74
3/12/2014;12.84;13.29;12.32;12.58;7305614;0.239561159;9380076544;12.58;12.298;0.022416534;11.98428571;11.611;0.077027027;11.1175;10.325;10.211;10.15430769;-0.180216917;-0.072058824;-0.29;-0.022533023;0.42;0.034539474;1.1;0.095818815;2.01;0.190160833;1.866;6.741693462;2779.52;15.98;-0.024389008;0.005782438;27.72;0.527569775;0;0;1;0.591549296;0.776893244;0.79296875;0.76217765;0.75412844;0.611706545;0.428096724;11.90099466;11.68630665;11.0746001;0.183609821;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;22.05;29.5;14.64;18.12;-7.45
4/12/2014;12.58;13.3;12.37;13.27;7200417;-0.014399474;9307945984;13.27;12.656;0.046269781;12.29714286;11.881;0.104672193;11.2795;10.3958;10.27083333;10.21307692;-0.204058576;-0.076011052;0.69;0.054848967;0.4;0.031080031;0.87;0.07016129;2.48;0.229842447;1.866;7.111468382;2899.46;119.94;0.037402141;0.043151335;28.34;0.541638303;0;0;1;1;0.863849765;0.823920266;0.863402062;0.766956522;0.692729462;0.481023272;12.17479573;11.92995178;11.23722232;0.21170619;0;0;1;1;0;0;0;0;0;1;1;1;1;1;1;1;1;1;;;;;;;;;21.93;28.82;14.57;17.89;-6.89
5/12/2014;13.42;14;12.9;13.53;8596476;0.193885854;11553890304;13.53;12.882;0.04789357;12.61285714;12.155;0.101626016;11.447;10.4694;10.3345;10.27723077;-0.227262229;-0.082224686;0.26;0.019593067;0.95;0.075516693;1.37;0.112664474;2.67;0.245856354;1.866;7.250803859;2937.65;38.19;-0.028194905;0.013171418;29.02;0.5570683;1;0;1;1;0.863849765;0.829581994;0.871359223;0.782244556;0.769055343;0.538629686;12.44583659;12.17611304;11.4070577;0.230425657;0;0;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;;;;;;;;;21.35;29.96;14.72;17.69;-8.61
8/12/2014;13.39;14.04;13.2;13.81;7039225;-0.181149927;9622363136;13.81;13.212;0.043301955;12.94571429;12.45;0.098479363;11.61;10.5534;10.40233333;10.344;-0.251519169;-0.087448709;0.28;0.020694752;0.54;0.040693293;0.94;0.073038073;2.73;0.246389892;1.866;7.400857449;3020.26;82.61;0.01512093;0.028121117;29.76;0.573859769;1;1;1;1;1;0.785425101;0.876744186;0.803571429;0.842426841;0.599389117;12.71866927;12.42748027;11.58505343;0.243037724;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;;;;;;;;;20.77;30.28;14.97;17.51;-9.51
9/12/2014;13.56;14.16;12.46;12.65;8691938;0.234786216;11788051456;12.65;13.168;-0.040948617;12.98142857;12.607;0.003399209;11.6965;10.6138;10.4515;10.39261538;-0.249101221;-0.098418972;-1.16;-0.083997104;-0.88;-0.06504065;0.07;0.005564388;1.33;0.117491166;1.866;6.77920686;2856.27;-163.99;-0.0816486;-0.05429665;30.57;0.592239619;0;0;1;0;0.666666667;0.572271386;0.677480916;0.683701657;0.797775715;0.639066437;12.70493541;12.46171407;11.66393836;0.158709278;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;20.48;29.86;15.21;17.36;-9.38
10/12/2014;12.7;13.25;12.21;13.16;6202724;-0.286381932;7901267968;13.16;13.284;-0.009422492;13.12428571;12.791;0.028039514;11.802;10.6818;10.511;10.44738462;-0.256226912;-0.098100304;0.51;0.040316206;-0.65;-0.047067343;-0.11;-0.008289375;1.68;0.146341463;1.866;7.052518757;2940.01;83.74;0.086731997;0.029317957;31.41;0.611300204;0;0;1;0.439655172;0.479885057;0.545454545;0.702464789;0.702983139;0.794384938;0.670130137;12.79594833;12.56914268;11.77475774;0.124254801;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;19.91;30.63;15.59;17.25;-10.72
11/12/2014;12.96;13.55;12.85;13.05;4425712;-0.286488968;5847503360;13.05;13.24;-0.014559387;13.15;12.948;0.007816092;11.9075;10.7486;10.5685;10.49923077;-0.252472709;-0.102605364;-0.11;-0.008358663;0.4;0.031620553;-0.48;-0.035476718;0.65;0.052419355;1.866;6.993569132;2925.74;-14.27;-0.033336621;-0.004853725;32.28;0.631041525;0;0;1;0.784313725;0.407989633;0.57807309;0.676840215;0.687092568;0.773900598;0.690884229;12.84675867;12.64312073;11.86922013;0.083016369;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;19.55;31.16;16.06;17.17;-11.61
12/12/2014;13.05;13.38;12.78;12.98;3105587;-0.298285338;4067040256;12.98;13.13;-0.01155624;13.20714286;13.006;-0.002003082;12.0115;10.8138;10.62483333;10.54953846;-0.251916651;-0.106831022;-0.07;-0.005363985;-0.18;-0.013677812;-0.83;-0.060101376;0.82;0.067434211;1.866;6.956055734;2938.17;12.43;0.009125896;0.004248498;33.17;0.651236669;0;0;1;0;0.407989633;0.439330544;0.653703704;0.664857531;0.743448188;0.701397021;12.87340693;12.69494831;11.95150012;0.042051167;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;19.94;30.74;16.4;17.12;-10.8
15/12/2014;12.8;12.82;12.46;12.76;3350254;0.078782852;4232421888;12.76;12.92;-0.012539185;13.13428571;13.066;-0.023981191;12.112;10.8738;10.6775;10.596;-0.239551313;-0.11242163;-0.22;-0.016949153;-0.29;-0.022222222;0.11;0.008695652;-0.11;-0.008547009;1.866;6.838156484;2953.42;15.25;0.000959781;0.005190306;34.06;0.671431813;0;0;1;0;0.261437908;0.336170213;0.617216117;0.627423823;0.693567261;0.699831069;12.85072555;12.70495626;12.011389;-0.006263808;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;22.13;29.66;16.28;17.07;-7.53
16/12/2014;12.7;13.3;12.65;13.29;4386880;0.309417137;5706439680;13.29;13.048;0.01820918;13.1;13.108;0.013694507;12.254;10.9446;10.73866667;10.65123077;-0.229904814;-0.114020567;0.53;0.04153605;0.31;0.023882897;0.13;0.009878419;0.71;0.056438792;1.866;7.122186495;3021.52;68.1;0.017894509;0.023058014;34.96;0.691853869;0;0;1;1;0.333333333;0.4;0.587771203;0.646981627;0.688862064;0.697637268;12.93858044;12.79496299;12.10610092;-0.008775204;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;22.42;29.35;16.1;17.01;-6.93
17/12/2014;13.49;14.39;13.33;14.11;8697036;0.982510577;12037657600;14.11;13.238;0.061800142;13.14285714;13.261;0.060170092;12.436;11.03;10.81433333;10.72076923;-0.225924825;-0.114930309;0.82;0.061700527;1.35;0.105799373;1.06;0.081226054;0.84;0.063300678;1.866;7.561629153;3061.02;39.5;-0.009465435;0.01307289;35.86;0.712275925;1;0;1;1;0.666666667;0.82300885;0.672566372;0.69027611;0.742738482;0.706657511;13.17286435;12.99727638;12.25453789;0.036080971;0;0;0;0;1;0;0;1;1;1;1;1;1;1;1;1;1;0;;;;;;;;;22.11;29.12;15.94;16.94;-7.01
18/12/2014;14.22;14.34;13.71;13.89;4996279;-0.425519338;7010664448;13.89;13.406;0.034845212;13.32;13.323;0.040820734;12.602;11.1108;10.88366667;10.78676923;-0.234846108;-0.123710103;-0.22;-0.015591779;0.6;0.045146727;0.91;0.070107858;0.36;0.026607539;1.866;7.443729904;3057.52;-3.5;-0.014047605;-0.00114341;36.77;0.732924892;0;0;1;0.731707317;0.910569106;0.685279188;0.598837209;0.675675676;0.758935237;0.717113056;13.31629148;13.13461847;12.37568323;0.041822181;0;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;23.64;28.53;15.52;16.85;-4.89
19/12/2014;13.96;14.2;13.63;14.09;4362442;-0.126861811;6099396096;14.09;13.628;0.032789212;13.45285714;13.379;0.05046132;12.767;11.196;10.95433333;10.85584615;-0.239226952;-0.12864916;0.2;0.014398848;-0.02;-0.001417434;1.33;0.104231975;0.28;0.020275163;1.866;7.55091104;3108.6;51.08;0.017851069;0.01670635;37.68;0.75357386;0;0;1;0.909090909;0.880266075;0.752427184;0.648915187;0.695093458;0.778930583;0.729476561;13.47103318;13.28160025;12.50266966;0.049454022;0;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;23.44;28.16;15.11;16.73;-4.72
22/12/2014;14.18;15.2;14.14;14.68;6834495;0.566667247;10043569152;14.68;14.012;0.045504087;13.68571429;13.466;0.082697548;12.958;11.295;11.03883333;10.934;-0.251665839;-0.130733424;0.59;0.041873669;0.79;0.05687545;1.39;0.104589917;2.03;0.160474308;1.866;7.867095391;3127.45;18.85;-0.010368011;0.006063823;38.6;0.774449739;1;0;1;1;0.880266075;0.829457364;0.641851107;0.738983051;0.832785278;0.750138305;13.71282655;13.49673867;12.66395339;0.082646974;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;;;;;;;;;22.95;28.54;14.83;16.61;-5.59
23/12/2014;14.4;14.98;14.08;14.11;4415788;-0.353896959;6398625280;14.11;14.176;-0.004677534;13.84714286;13.612;0.035294118;13.1095;11.3828;11.1135;11.00307692;-0.258479147;-0.141459957;-0.57;-0.038828338;0.02;0.001419446;0;0;0.95;0.07218845;1.866;7.561629153;3032.61;-94.84;-0.0363523;-0.030325025;39.49;0.794644883;0;0;1;0.033898305;0.647663071;0.730375427;0.554924242;0.693617021;0.820018612;0.764114366;13.79226124;13.59108657;12.77106795;0.055904246;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;23.32;27.93;14.46;16.47;-4.61
24/12/2014;14.11;14.2;13.31;13.46;4175795;-0.05434885;5715187712;13.46;14.046;-0.043536404;13.94714286;13.642;-0.013521545;13.2165;11.4562;11.17516667;11.06292308;-0.260710461;-0.151659237;-0.65;-0.046066619;-1.22;-0.083106267;-0.43;-0.030957523;0.41;0.031417625;1.866;7.213290461;2972.53;-60.08;0.011462074;-0.019811318;40.3;0.813024733;0;0;1;0;0.344632768;0.527868852;0.469026549;0.645226131;0.748819444;0.761055382;13.72580899;13.5709194;12.82209996;-0.012235937;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;24.28;27.57;13.93;16.31;-3.29
25/12/2014;13.75;14.27;13.53;14.25;4557219;0.091341649;6359588352;14.25;14.118;0.009263158;14.08428571;13.762;0.034245614;13.355;11.5434;11.25083333;11.13246154;-0.265154671;-0.147660819;0.79;0.058692422;0.14;0.009922041;0.16;0.011355571;1.27;0.097842835;1.866;7.636655949;3072.54;100.01;0.053856479;0.03364474;41.04;0.829816201;0;0;1;1;0.344632768;0.523178808;0.651515152;0.664448669;0.747523009;0.758348907;13.83064719;13.67539334;12.92787033;-0.010825898;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;;;;;;;;;24.56;27.24;13.37;16.12;-2.68
26/12/2014;14.3;14.84;14.19;14.77;4669831;0.024710684;6790353408;14.77;14.254;0.03493568;14.17857143;13.941;0.056127285;13.4735;11.6418;11.335;11.20815385;-0.265022913;-0.14478673;0.52;0.036491228;1.31;0.097325409;0.09;0.00613079;2.01;0.157523511;1.866;7.915326902;3157.6;85.06;-0.004865681;0.027683936;41.72;0.845246199;1;0;1;1;0.666666667;0.63253012;0.652173913;0.678213309;0.779469984;0.762573123;14.01851775;13.84379436;13.06432438;0.016896861;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;;;;;;;;;24.32;27.46;12.9;15.91;-3.14
29/12/2014;15.4;15.88;14.71;14.95;6252161;0.338840956;9556435968;14.95;14.308;0.042943144;14.33;14.16;0.052842809;13.613;11.7428;11.4215;11.29030769;-0.269230245;-0.146588629;0.18;0.012186865;0.7;0.049122807;0.84;0.059532247;1.66;0.124905944;1.866;8.011789925;3168.02;10.42;-0.023638206;0.003299975;42.37;0.859995462;1;1;1;1;1;0.63030303;0.677238806;0.677035682;0.809975791;0.772053656;14.2048142;14.01397985;13.20400406;0.037922135;0;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;;;;;;;;;25.03;26.9;12.3;15.68;-1.87
30/12/2014;14.95;15.5;14.83;15.36;4436556;-0.290396393;6774519296;15.36;14.558;0.052213542;14.51142857;14.367;0.064648437;13.7375;11.8544;11.515;11.37846154;-0.275341884;-0.14469401;0.41;0.027424749;0.59;0.039945836;1.9;0.14115899;1.25;0.088589653;1.866;8.231511254;3165.81;-2.21;-0.003986717;-0.000697597;42.99;0.874063989;1;1;1;1;1;0.608974359;0.70877193;0.681981982;0.857352411;0.789113407;14.43585136;14.22105987;13.36370746;0.068239004;0;0;1;1;1;1;0;1;0;0;1;1;1;0;0;0;0;1;;;;;;;;;24.74;26.59;11.74;15.42;-1.85
31/12/2014;15.45;15.79;15.11;15.69;4688323;0.056748298;7271524864;15.69;15.004;0.043722116;14.65571429;14.525;0.074251115;13.893;11.9726;11.6125;11.46969231;-0.277777458;-0.145347355;0.33;0.021484375;0.74;0.049498328;1.44;0.101052632;1.8;0.129589633;2.521;6.223720746;3234.68;68.87;0.02245239;0.021754306;43.58;0.887451781;1;1;1;1;1;0.774305556;0.752151463;0.686779059;0.911025234;0.813495773;14.68668109;14.44705066;13.53602543;0.097529462;0;0;1;1;1;0;0;0;0;0;1;1;0;0;0;0;0;1;;;;;;;;;24.11;27.71;11.43;15.17;-3.6
5/1/2015;15.88;16.25;15.56;16.07;5135687;0.0954209;8182820864;16.07;15.368;0.043683883;14.93571429;14.743;0.082576229;14.033;12.099;11.71616667;11.56753846;-0.291174811;-0.144171334;0.38;0.024219248;0.71;0.046223958;1.3;0.088016249;1.98;0.140525195;2.521;6.374454582;3350.52;115.84;0.014520756;0.035811889;44.16;0.900612662;1;1;1;1;1;1;0.745583039;0.671015843;0.973007928;0.845398204;14.96334487;14.69673517;13.72372725;0.127609724;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;;;;;;;;;23.67;28.53;11.29;14.92;-4.86
6/1/2015;16;16.68;15.82;16.13;5116845;-0.003668837;8311085056;16.13;15.64;0.030378177;15.31714286;14.947;0.0733416;14.163;12.228;11.82116667;11.66615385;-0.312955672;-0.145184956;0.06;0.003733665;0.44;0.02804334;1.18;0.078929766;1.45;0.098773842;2.521;6.398254661;3351.45;0.93;-0.034296169;0.000277569;44.73;0.91354663;1;1;1;1;1;1;0.706122449;0.688151659;1.015267783;0.87937212;15.1966759;14.91723745;13.90196967;0.135895663;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;;;;;;;;23.13;28.52;11.23;14.68;-5.39
7/1/2015;15.9;16.17;15.53;15.81;3857168;-0.246182364;6114241024;15.81;15.812;-0.000126502;15.54;15.06;0.04743833;14.263;12.3548;11.9225;11.75923077;-0.321515013;-0.148039216;-0.32;-0.01983881;-0.26;-0.016179216;0.45;0.029296875;1.7;0.120481928;2.521;6.271320904;3373.95;22.5;0.00643602;0.006713512;45.3;0.926480599;0;0;1;0;0.666666667;0.80952381;0.692;0.644685039;1.011280287;0.905753753;15.31934072;15.05458554;14.04330525;0.105526534;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;;;;;;;;;23.66;27.97;11.05;14.44;-4.31
8/1/2015;15.87;15.88;15.2;15.25;3306272;-0.142823958;5101310464;15.25;15.79;-0.035409836;15.60857143;15.174;0.004983607;14.393;12.468;12.01466667;11.84384615;-0.317863406;-0.155956284;-0.56;-0.03542062;-0.88;-0.054556727;-0.44;-0.02804334;1.79;0.132986627;2.521;6.049186831;3293.46;-80.49;-0.030525052;-0.023856311;45.84;0.938733833;0;0;1;0;0.333333333;0.572815534;0.608208955;0.627996165;0.951959254;0.914994853;15.30547257;15.0846493;14.13269005;0.036964401;1;0;1;0;0;1;1;1;0;0;1;1;0;0;0;0;0;1;;;;;;;;;22.63;28.45;11.07;14.23;-5.82
9/1/2015;15.2;16.25;15.11;15.43;4919999;0.488080533;7692348416;15.43;15.738;-0.019961115;15.67714286;15.371;0.00382372;14.5065;12.5826;12.10866667;11.92984615;-0.314111067;-0.155400734;0.18;0.011803279;-0.38;-0.024035421;-0.64;-0.039825762;1.18;0.082807018;2.521;6.120587069;3285.41;-8.05;0.021995105;-0.002444238;46.36;0.950533243;0;0;1;0.321428571;0.107142857;0.519125683;0.575757576;0.608870968;0.908993097;0.913794502;15.33037806;15.13778018;14.22878708;-0.004801405;0;0;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;0;;;;;;;;;23.57;28.09;10.92;14.01;-4.52
